128,1,1,pd,0.00252554
128,1,1,pd,0.0020782
128,1,1,pd,0.00640959
128,2,1,pd,1.21281
128,2,1,pd,1.20731
128,2,1,pd,1.22159
128,4,1,pd,2.87016
128,4,1,pd,2.90206
128,4,1,pd,2.84218
128,8,1,pd,5.52832
128,8,1,pd,5.59808
128,8,1,pd,5.48777
128,16,1,pd,10.0662
128,16,1,pd,10.0658
128,16,1,pd,10.0997
128,32,1,pd,19.116
128,32,1,pd,19.0084
128,32,1,pd,19.4947
256,1,1,pd,0.0046283
256,1,1,pd,0.00652619
256,1,1,pd,0.00408619
256,2,1,pd,2.43607
256,2,1,pd,2.38015
256,2,1,pd,2.3997
256,4,1,pd,5.70182
256,4,1,pd,5.6687
256,4,1,pd,5.75135
256,8,1,pd,10.6798
256,8,1,pd,10.7085
256,8,1,pd,10.6556
256,16,1,pd,20.2412
256,16,1,pd,20.7079
256,16,1,pd,20.4875
256,32,1,pd,38.2835
256,32,1,pd,38.5812
256,32,1,pd,38.4915
512,1,1,pd,0.0236523
512,1,1,pd,0.0222959
512,1,1,pd,0.0227752
512,2,1,pd,4.82929
512,2,1,pd,4.84829
512,2,1,pd,4.80919
512,4,1,pd,11.3302
512,4,1,pd,11.4301
512,4,1,pd,11.2629
512,8,1,pd,21.1568
512,8,1,pd,21.7073
512,8,1,pd,21.1373
512,16,1,pd,40.1439
512,16,1,pd,40.3613
512,16,1,pd,40.4762
512,32,1,pd,77.0268
512,32,1,pd,77.4517
512,32,1,pd,77.743
1024,1,1,pd,0.175179
1024,1,1,pd,0.178452
1024,1,1,pd,0.180126
1024,2,1,pd,9.66886
1024,2,1,pd,9.73551
1024,2,1,pd,9.71489
1024,4,1,pd,22.7208
1024,4,1,pd,22.4541
1024,4,1,pd,22.577
1024,8,1,pd,42.0582
1024,8,1,pd,42.7041
1024,8,1,pd,42.3869
1024,16,1,pd,80.3036
1024,16,1,pd,80.7596
1024,16,1,pd,80.4464
1024,32,1,pd,156.037
1024,32,1,pd,155.56
1024,32,1,pd,155.371
2048,1,1,pd,2.01261
2048,1,1,pd,2.049
2048,1,1,pd,2.0174
2048,2,1,pd,20.8101
2048,2,1,pd,20.6837
2048,2,1,pd,20.7687
2048,4,1,pd,47.0168
2048,4,1,pd,47.2048
2048,4,1,pd,47.0491
2048,8,1,pd,86.8384
2048,8,1,pd,86.2704
2048,8,1,pd,86.857
2048,16,1,pd,161.674
2048,16,1,pd,162.496
2048,16,1,pd,160.653
2048,32,1,pd,311.653
2048,32,1,pd,310.459
2048,32,1,pd,313.023
4096,1,1,pd,19.5894
4096,1,1,pd,19.4927
4096,1,1,pd,19.3775
4096,2,1,pd,54.8952
4096,2,1,pd,55.0644
4096,2,1,pd,55.2409
4096,4,1,pd,107.045
4096,4,1,pd,106.947
4096,4,1,pd,107.547
4096,8,1,pd,187.362
4096,8,1,pd,187.784
4096,8,1,pd,186.467
4096,16,1,pd,337.072
4096,16,1,pd,334.875
4096,16,1,pd,334.825
4096,32,1,pd,633.883
4096,32,1,pd,635.286
4096,32,1,pd,634.861
